"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,87,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,88,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,90,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,91,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,92,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,93,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,94,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,95,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,95,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,96,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,96,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,781,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,785,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,788,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,791,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,794,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,797,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,800,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,804,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,807,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,810,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,813,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,816,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,819,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,823,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,826,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,829,,
"ES008","Las Palmas","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,832,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.1,,
"USA155","Benton (WA)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,0.1,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,444935,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,451103,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,458248,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,466074,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,476845,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,486297,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,494748,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,498935,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,497366,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,494688,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,494444,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,494479,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,496740,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,500780,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,507276,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,517512,,
"USA90","Volusia-Daytona Beach","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,529038,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,0.5,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,0.5,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,0.5,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,0.5,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.6,,
"DE534","Ingolstadt","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,0.6,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,3023247,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,3031441,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,3048998,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,3061990,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,3079361,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,3100558,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,3120798,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,3145088,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,3166382,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,3189779,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,3215157,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,3233252,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,3246448,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,3265250,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,3290680,,
"UK008","Manchester","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,3319654,,
"MEX56","Colima","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,218168,,
"MEX56","Colima","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,222567,,
"MEX56","Colima","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,262013,,
"MEX56","Colima","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,315285,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,16,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,16,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,16,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,17,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,17,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,17,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,17,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,18,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,19,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,19,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,19,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,19,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,19,,
"IS001","Reykjavik","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,19,,
